time,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir
2015-05-18 07:00:00+02:00,,0.0,1019.0,4184.0
2015-05-18 08:00:00+02:00,,0.0,1059.0,5162.0
2015-05-18 09:00:00+02:00,,0.0,1095.0,5219.0
2015-05-18 10:00:00+02:00,,0.0,1099.0,4843.0
2015-05-18 11:00:00+02:00,,0.0,1045.0,4600.0
2015-05-18 12:00:00+02:00,,0.0,1074.0,5474.0
2015-05-18 13:00:00+02:00,,0.0,1088.0,5794.0
2015-05-18 14:00:00+02:00,,0.0,1058.0,5164.0
2015-05-18 15:00:00+02:00,,0.0,1049.0,4766.0
2015-05-18 16:00:00+02:00,,0.0,1062.0,4355.0
2015-05-18 17:00:00+02:00,,0.0,1065.0,4299.0
2015-05-18 18:00:00+02:00,,0.0,1064.0,4336.0
2015-05-18 19:00:00+02:00,,0.0,1055.0,4101.0
2015-05-18 20:00:00+02:00,,0.0,1084.0,4317.0
2015-05-18 21:00:00+02:00,,0.0,1102.0,4103.0
2015-05-18 22:00:00+02:00,,0.0,990.0,3382.0
2015-05-18 23:00:00+02:00,,148.0,909.0,2060.0
2015-05-19 00:00:00+02:00,,679.0,868.0,1996.0
2015-05-19 01:00:00+02:00,,679.0,871.0,1686.0
2015-05-19 02:00:00+02:00,,908.0,854.0,1957.0
2015-05-19 03:00:00+02:00,,1334.0,846.0,2268.0
2015-05-19 04:00:00+02:00,,1499.0,850.0,2456.0
2015-05-19 05:00:00+02:00,,1494.0,846.0,2274.0
2015-05-19 06:00:00+02:00,,812.0,886.0,2122.0
2015-05-19 07:00:00+02:00,,60.0,886.0,2176.0
2015-05-19 08:00:00+02:00,,0.0,898.0,4147.0
2015-05-19 09:00:00+02:00,,0.0,976.0,4710.0
2015-05-19 10:00:00+02:00,,0.0,987.0,4159.0
2015-05-19 11:00:00+02:00,,0.0,992.0,3938.0
2015-05-19 12:00:00+02:00,,0.0,934.0,3576.0
2015-05-19 13:00:00+02:00,,0.0,928.0,2946.0
2015-05-19 14:00:00+02:00,,9.0,907.0,2255.0
2015-05-19 15:00:00+02:00,,103.0,905.0,2123.0
2015-05-19 16:00:00+02:00,,540.0,894.0,2486.0
2015-05-19 17:00:00+02:00,,561.0,900.0,2440.0
2015-05-19 18:00:00+02:00,,567.0,893.0,2134.0
2015-05-19 19:00:00+02:00,,693.0,889.0,3023.0
2015-05-19 20:00:00+02:00,,517.0,895.0,3958.0
2015-05-19 21:00:00+02:00,,346.0,913.0,4740.0
2015-05-19 22:00:00+02:00,,347.0,891.0,4739.0
2015-05-19 23:00:00+02:00,,438.0,866.0,2601.0
2015-05-20 00:00:00+02:00,,858.0,848.0,2334.0
2015-05-20 01:00:00+02:00,,1152.0,847.0,2342.0
2015-05-20 02:00:00+02:00,,1139.0,841.0,2229.0
2015-05-20 03:00:00+02:00,,967.0,843.0,1991.0
2015-05-20 04:00:00+02:00,,812.0,842.0,1797.0
2015-05-20 05:00:00+02:00,,618.0,876.0,1806.0
2015-05-20 06:00:00+02:00,,156.0,826.0,1442.0
2015-05-20 07:00:00+02:00,,0.0,940.0,1864.0
2015-05-20 08:00:00+02:00,,0.0,983.0,2809.0
2015-05-20 09:00:00+02:00,,0.0,1025.0,3677.0
2015-05-20 10:00:00+02:00,,0.0,951.0,4621.0
2015-05-20 11:00:00+02:00,,0.0,981.0,5091.0
2015-05-20 12:00:00+02:00,,0.0,961.0,4792.0
2015-05-20 13:00:00+02:00,,31.0,904.0,4721.0
2015-05-20 14:00:00+02:00,,139.0,833.0,4221.0
2015-05-20 15:00:00+02:00,,51.0,840.0,3431.0
2015-05-20 16:00:00+02:00,,0.0,838.0,2897.0
2015-05-20 17:00:00+02:00,,0.0,832.0,2517.0
2015-05-20 18:00:00+02:00,,0.0,830.0,2115.0
2015-05-20 19:00:00+02:00,,23.0,888.0,2080.0
2015-05-20 20:00:00+02:00,,0.0,853.0,2608.0
2015-05-20 21:00:00+02:00,,0.0,955.0,3361.0
2015-05-20 22:00:00+02:00,,0.0,988.0,3017.0
2015-05-20 23:00:00+02:00,,21.0,911.0,1642.0
2015-05-21 00:00:00+02:00,,324.0,822.0,1737.0
2015-05-21 01:00:00+02:00,,898.0,816.0,1770.0
2015-05-21 02:00:00+02:00,,1065.0,807.0,1886.0
2015-05-21 03:00:00+02:00,,1141.0,806.0,2004.0
2015-05-21 04:00:00+02:00,,1020.0,798.0,1840.0
2015-05-21 05:00:00+02:00,,963.0,798.0,1715.0
2015-05-21 06:00:00+02:00,,266.0,809.0,1639.0
2015-05-21 07:00:00+02:00,,0.0,829.0,3499.0
2015-05-21 08:00:00+02:00,,0.0,868.0,4624.0
2015-05-21 09:00:00+02:00,,27.0,880.0,4199.0
2015-05-21 10:00:00+02:00,,99.0,851.0,3387.0
2015-05-21 11:00:00+02:00,,99.0,851.0,2719.0
2015-05-21 12:00:00+02:00,,99.0,861.0,2641.0
2015-05-21 13:00:00+02:00,,99.0,876.0,2662.0
2015-05-21 14:00:00+02:00,,53.0,841.0,2476.0
2015-05-21 15:00:00+02:00,,50.0,835.0,2439.0
2015-05-21 16:00:00+02:00,,59.0,841.0,1866.0
2015-05-21 17:00:00+02:00,,114.0,835.0,2134.0
2015-05-21 18:00:00+02:00,,64.0,850.0,2487.0
2015-05-21 19:00:00+02:00,,196.0,833.0,3299.0
2015-05-21 20:00:00+02:00,,196.0,849.0,4157.0
2015-05-21 21:00:00+02:00,,103.0,886.0,4770.0
2015-05-21 22:00:00+02:00,,83.0,895.0,4580.0
2015-05-21 23:00:00+02:00,,114.0,907.0,1733.0
2015-05-22 00:00:00+02:00,,689.0,815.0,1911.0
2015-05-22 01:00:00+02:00,,932.0,807.0,1844.0
2015-05-22 02:00:00+02:00,,1093.0,801.0,1746.0
2015-05-22 03:00:00+02:00,,1222.0,804.0,1734.0
2015-05-22 04:00:00+02:00,,1365.0,803.0,1912.0
2015-05-22 05:00:00+02:00,,1282.0,803.0,1819.0
2015-05-22 06:00:00+02:00,,483.0,810.0,1730.0
2015-05-22 07:00:00+02:00,,2.0,945.0,1618.0
2015-05-22 08:00:00+02:00,,0.0,978.0,3778.0
2015-05-22 09:00:00+02:00,,0.0,952.0,3893.0
2015-05-22 10:00:00+02:00,,0.0,895.0,3928.0
2015-05-22 11:00:00+02:00,,0.0,886.0,4142.0
2015-05-22 12:00:00+02:00,,0.0,889.0,4352.0
2015-05-22 13:00:00+02:00,,0.0,880.0,4283.0
2015-05-22 14:00:00+02:00,,91.0,855.0,3684.0
2015-05-22 15:00:00+02:00,,196.0,836.0,3449.0
2015-05-22 16:00:00+02:00,,196.0,821.0,2863.0
2015-05-22 17:00:00+02:00,,159.0,814.0,2506.0
2015-05-22 18:00:00+02:00,,57.0,818.0,1494.0
2015-05-22 19:00:00+02:00,,276.0,806.0,1560.0
2015-05-22 20:00:00+02:00,,265.0,821.0,1871.0
2015-05-22 21:00:00+02:00,,138.0,852.0,2221.0
2015-05-22 22:00:00+02:00,,138.0,835.0,2300.0
2015-05-22 23:00:00+02:00,,238.0,818.0,1836.0
2015-05-23 00:00:00+02:00,,515.0,806.0,2605.0
2015-05-23 01:00:00+02:00,,871.0,796.0,2170.0
2015-05-23 02:00:00+02:00,,1287.0,787.0,2227.0
2015-05-23 03:00:00+02:00,,1403.0,772.0,2046.0
2015-05-23 04:00:00+02:00,,1468.0,772.0,2003.0
2015-05-23 05:00:00+02:00,,1356.0,769.0,2024.0
2015-05-23 06:00:00+02:00,,1480.0,766.0,2028.0
2015-05-23 07:00:00+02:00,,1183.0,782.0,2067.0
2015-05-23 08:00:00+02:00,,889.0,789.0,2487.0
2015-05-23 09:00:00+02:00,,143.0,803.0,1543.0
2015-05-23 10:00:00+02:00,,473.0,804.0,1464.0
2015-05-23 11:00:00+02:00,,696.0,807.0,1805.0
2015-05-23 12:00:00+02:00,,599.0,827.0,1962.0
2015-05-23 13:00:00+02:00,,372.0,826.0,1885.0
2015-05-23 14:00:00+02:00,,107.0,808.0,2077.0
2015-05-23 15:00:00+02:00,,388.0,789.0,2425.0
2015-05-23 16:00:00+02:00,,495.0,808.0,2337.0
2015-05-23 17:00:00+02:00,,470.0,763.0,2067.0
2015-05-23 18:00:00+02:00,,461.0,757.0,1870.0
2015-05-23 19:00:00+02:00,,460.0,766.0,2168.0
2015-05-23 20:00:00+02:00,,353.0,779.0,2461.0
2015-05-23 21:00:00+02:00,,75.0,840.0,2745.0
2015-05-23 22:00:00+02:00,,0.0,915.0,2863.0
2015-05-23 23:00:00+02:00,,247.0,821.0,2396.0
2015-05-24 00:00:00+02:00,,500.0,729.0,2074.0
2015-05-24 01:00:00+02:00,,1372.0,700.0,2529.0
2015-05-24 02:00:00+02:00,,1801.0,703.0,2539.0
2015-05-24 03:00:00+02:00,,1932.0,788.0,2433.0
2015-05-24 04:00:00+02:00,,1726.0,810.0,2342.0
2015-05-24 05:00:00+02:00,,1711.0,810.0,2243.0
2015-05-24 06:00:00+02:00,,1854.0,817.0,2402.0
2015-05-24 07:00:00+02:00,,2086.0,821.0,2343.0
2015-05-24 08:00:00+02:00,,1836.0,849.0,2445.0
2015-05-24 09:00:00+02:00,,1207.0,858.0,1713.0
2015-05-24 10:00:00+02:00,,570.0,764.0,1324.0
2015-05-24 11:00:00+02:00,,185.0,776.0,1311.0
2015-05-24 12:00:00+02:00,,161.0,806.0,1620.0
2015-05-24 13:00:00+02:00,,3.0,803.0,1499.0
2015-05-24 14:00:00+02:00,,82.0,796.0,1625.0
2015-05-24 15:00:00+02:00,,600.0,751.0,2161.0
2015-05-24 16:00:00+02:00,,822.0,734.0,1824.0
2015-05-24 17:00:00+02:00,,784.0,716.0,1665.0
2015-05-24 18:00:00+02:00,,783.0,713.0,1788.0
2015-05-24 19:00:00+02:00,,634.0,712.0,1864.0
2015-05-24 20:00:00+02:00,,218.0,768.0,1937.0
2015-05-24 21:00:00+02:00,,1.0,795.0,2428.0
2015-05-24 22:00:00+02:00,,0.0,903.0,2702.0
2015-05-24 23:00:00+02:00,,0.0,878.0,2229.0
2015-05-25 00:00:00+02:00,,229.0,841.0,1794.0
2015-05-25 01:00:00+02:00,,626.0,829.0,1568.0
2015-05-25 02:00:00+02:00,,859.0,776.0,1387.0
2015-05-25 03:00:00+02:00,,977.0,720.0,1506.0
2015-05-25 04:00:00+02:00,,967.0,715.0,1498.0
2015-05-25 05:00:00+02:00,,772.0,729.0,1286.0
2015-05-25 06:00:00+02:00,,157.0,752.0,1131.0
2015-05-25 07:00:00+02:00,,0.0,835.0,1905.0
2015-05-25 08:00:00+02:00,,0.0,897.0,3752.0
2015-05-25 09:00:00+02:00,,0.0,941.0,4801.0
2015-05-25 10:00:00+02:00,,0.0,966.0,4895.0
2015-05-25 11:00:00+02:00,,0.0,989.0,4518.0
2015-05-25 12:00:00+02:00,,0.0,1008.0,4443.0
2015-05-25 13:00:00+02:00,,0.0,895.0,4261.0
2015-05-25 14:00:00+02:00,,0.0,866.0,3692.0
2015-05-25 15:00:00+02:00,,0.0,848.0,3223.0
2015-05-25 16:00:00+02:00,,0.0,814.0,3219.0
2015-05-25 17:00:00+02:00,,0.0,813.0,3063.0
2015-05-25 18:00:00+02:00,,0.0,770.0,2680.0
2015-05-25 19:00:00+02:00,,169.0,764.0,3101.0
2015-05-25 20:00:00+02:00,,118.0,803.0,3586.0
2015-05-25 21:00:00+02:00,,0.0,873.0,3822.0
2015-05-25 22:00:00+02:00,,0.0,901.0,3320.0
2015-05-25 23:00:00+02:00,,0.0,829.0,2113.0
2015-05-26 00:00:00+02:00,,154.0,727.0,1577.0
2015-05-26 01:00:00+02:00,,200.0,695.0,1010.0
2015-05-26 02:00:00+02:00,,371.0,700.0,1169.0
2015-05-26 03:00:00+02:00,,639.0,686.0,1317.0
2015-05-26 04:00:00+02:00,,732.0,702.0,1472.0
2015-05-26 05:00:00+02:00,,731.0,702.0,1513.0
2015-05-26 06:00:00+02:00,,401.0,699.0,1924.0
2015-05-26 07:00:00+02:00,,262.0,712.0,2535.0
2015-05-26 08:00:00+02:00,,0.0,815.0,2867.0
2015-05-26 09:00:00+02:00,,0.0,891.0,3311.0
2015-05-26 10:00:00+02:00,,0.0,865.0,3574.0
2015-05-26 11:00:00+02:00,,0.0,941.0,3454.0
2015-05-26 12:00:00+02:00,,0.0,965.0,3186.0
2015-05-26 13:00:00+02:00,,0.0,910.0,3113.0
2015-05-26 14:00:00+02:00,,0.0,832.0,2835.0
2015-05-26 15:00:00+02:00,,0.0,775.0,2495.0
2015-05-26 16:00:00+02:00,,0.0,755.0,2498.0
2015-05-26 17:00:00+02:00,,0.0,761.0,2582.0
2015-05-26 18:00:00+02:00,,0.0,753.0,2214.0
2015-05-26 19:00:00+02:00,,0.0,740.0,2228.0
2015-05-26 20:00:00+02:00,,0.0,763.0,2753.0
2015-05-26 21:00:00+02:00,,42.0,792.0,3451.0
2015-05-26 22:00:00+02:00,,8.0,872.0,3331.0
2015-05-26 23:00:00+02:00,,4.0,732.0,1929.0
2015-05-27 00:00:00+02:00,,585.0,707.0,1650.0
2015-05-27 01:00:00+02:00,,1206.0,697.0,2079.0
2015-05-27 02:00:00+02:00,,1498.0,682.0,2263.0
2015-05-27 03:00:00+02:00,,1650.0,669.0,2237.0
2015-05-27 04:00:00+02:00,,1722.0,665.0,2307.0
2015-05-27 05:00:00+02:00,,1532.0,663.0,2326.0
2015-05-27 06:00:00+02:00,,1159.0,675.0,2328.0
2015-05-27 07:00:00+02:00,,530.0,693.0,2214.0
2015-05-27 08:00:00+02:00,,20.0,747.0,2265.0
2015-05-27 09:00:00+02:00,,0.0,790.0,2154.0
2015-05-27 10:00:00+02:00,,159.0,815.0,3544.0
2015-05-27 11:00:00+02:00,,24.0,834.0,3797.0
2015-05-27 12:00:00+02:00,,52.0,875.0,4031.0
2015-05-27 13:00:00+02:00,,2.0,913.0,4219.0
2015-05-27 14:00:00+02:00,,0.0,882.0,3564.0
2015-05-27 15:00:00+02:00,,0.0,791.0,3503.0
2015-05-27 16:00:00+02:00,,0.0,780.0,3287.0
2015-05-27 17:00:00+02:00,,0.0,772.0,3133.0
2015-05-27 18:00:00+02:00,,0.0,753.0,3022.0
2015-05-27 19:00:00+02:00,,0.0,749.0,2926.0
2015-05-27 20:00:00+02:00,,3.0,768.0,3346.0
2015-05-27 21:00:00+02:00,,0.0,829.0,3575.0
2015-05-27 22:00:00+02:00,,0.0,798.0,3420.0
2015-05-27 23:00:00+02:00,,33.0,730.0,1909.0
2015-05-28 00:00:00+02:00,,524.0,709.0,1437.0
2015-05-28 01:00:00+02:00,,855.0,696.0,1716.0
2015-05-28 02:00:00+02:00,,907.0,682.0,1628.0
2015-05-28 03:00:00+02:00,,915.0,691.0,1638.0
2015-05-28 04:00:00+02:00,,990.0,686.0,1757.0
2015-05-28 05:00:00+02:00,,996.0,684.0,1752.0
2015-05-28 06:00:00+02:00,,850.0,690.0,2111.0
2015-05-28 07:00:00+02:00,,147.0,710.0,2799.0
2015-05-28 08:00:00+02:00,,0.0,805.0,3667.0
2015-05-28 09:00:00+02:00,,0.0,845.0,4019.0
2015-05-28 10:00:00+02:00,,0.0,867.0,4192.0
2015-05-28 11:00:00+02:00,,22.0,880.0,4224.0
2015-05-28 12:00:00+02:00,,13.0,891.0,4553.0
2015-05-28 13:00:00+02:00,,0.0,894.0,4277.0
2015-05-28 14:00:00+02:00,,0.0,906.0,3576.0
2015-05-28 15:00:00+02:00,,30.0,827.0,3743.0
2015-05-28 16:00:00+02:00,,33.0,839.0,3726.0
2015-05-28 17:00:00+02:00,,33.0,830.0,3871.0
2015-05-28 18:00:00+02:00,,34.0,824.0,3714.0
2015-05-28 19:00:00+02:00,,31.0,823.0,3678.0
2015-05-28 20:00:00+02:00,,0.0,848.0,3862.0
2015-05-28 21:00:00+02:00,,0.0,872.0,3914.0
2015-05-28 22:00:00+02:00,,0.0,848.0,3089.0
2015-05-28 23:00:00+02:00,,193.0,720.0,2266.0
2015-05-29 00:00:00+02:00,,445.0,686.0,1524.0
2015-05-29 01:00:00+02:00,,640.0,684.0,1449.0
2015-05-29 02:00:00+02:00,,639.0,682.0,1211.0
2015-05-29 03:00:00+02:00,,755.0,667.0,1277.0
2015-05-29 04:00:00+02:00,,864.0,665.0,1588.0
2015-05-29 05:00:00+02:00,,826.0,661.0,1760.0
2015-05-29 06:00:00+02:00,,404.0,673.0,2463.0
2015-05-29 07:00:00+02:00,,10.0,709.0,3365.0
2015-05-29 08:00:00+02:00,,0.0,780.0,4718.0
2015-05-29 09:00:00+02:00,,0.0,903.0,5521.0
2015-05-29 10:00:00+02:00,,0.0,931.0,5388.0
2015-05-29 11:00:00+02:00,,0.0,931.0,5193.0
2015-05-29 12:00:00+02:00,,0.0,885.0,5179.0
2015-05-29 13:00:00+02:00,,0.0,875.0,5036.0
2015-05-29 14:00:00+02:00,,0.0,832.0,3810.0
2015-05-29 15:00:00+02:00,,63.0,787.0,3244.0
2015-05-29 16:00:00+02:00,,10.0,784.0,2780.0
2015-05-29 17:00:00+02:00,,99.0,776.0,2550.0
2015-05-29 18:00:00+02:00,,212.0,756.0,2313.0
2015-05-29 19:00:00+02:00,,212.0,752.0,1979.0
2015-05-29 20:00:00+02:00,,161.0,761.0,2460.0
2015-05-29 21:00:00+02:00,,108.0,798.0,3289.0
2015-05-29 22:00:00+02:00,,41.0,801.0,3444.0
2015-05-29 23:00:00+02:00,,0.0,757.0,2760.0
2015-05-30 00:00:00+02:00,,150.0,719.0,2668.0
2015-05-30 01:00:00+02:00,,277.0,717.0,1971.0
2015-05-30 02:00:00+02:00,,576.0,695.0,1801.0
2015-05-30 03:00:00+02:00,,730.0,680.0,1623.0
2015-05-30 04:00:00+02:00,,729.0,677.0,1562.0
2015-05-30 05:00:00+02:00,,726.0,671.0,1537.0
2015-05-30 06:00:00+02:00,,673.0,676.0,1500.0
2015-05-30 07:00:00+02:00,,617.0,679.0,1526.0
2015-05-30 08:00:00+02:00,,296.0,722.0,2106.0
2015-05-30 09:00:00+02:00,,0.0,792.0,3154.0
2015-05-30 10:00:00+02:00,,0.0,880.0,4113.0
2015-05-30 11:00:00+02:00,,0.0,883.0,4045.0
2015-05-30 12:00:00+02:00,,0.0,818.0,3876.0
2015-05-30 13:00:00+02:00,,0.0,802.0,3500.0
2015-05-30 14:00:00+02:00,,160.0,781.0,3113.0
2015-05-30 15:00:00+02:00,,389.0,751.0,2147.0
2015-05-30 16:00:00+02:00,,530.0,722.0,1642.0
2015-05-30 17:00:00+02:00,,535.0,711.0,1604.0
2015-05-30 18:00:00+02:00,,535.0,713.0,1671.0
2015-05-30 19:00:00+02:00,,469.0,711.0,1561.0
2015-05-30 20:00:00+02:00,,154.0,725.0,1782.0
2015-05-30 21:00:00+02:00,,46.0,726.0,2626.0
2015-05-30 22:00:00+02:00,,241.0,742.0,2798.0
2015-05-30 23:00:00+02:00,,211.0,734.0,2075.0
2015-05-31 00:00:00+02:00,,604.0,743.0,2329.0
2015-05-31 01:00:00+02:00,,729.0,729.0,1942.0
2015-05-31 02:00:00+02:00,,1054.0,701.0,1927.0
2015-05-31 03:00:00+02:00,,1320.0,706.0,2014.0
2015-05-31 04:00:00+02:00,,1720.0,701.0,2352.0
2015-05-31 05:00:00+02:00,,1694.0,696.0,2314.0
2015-05-31 06:00:00+02:00,,1863.0,690.0,2204.0
2015-05-31 07:00:00+02:00,,1866.0,705.0,2484.0
2015-05-31 08:00:00+02:00,,1815.0,720.0,2576.0
2015-05-31 09:00:00+02:00,,1579.0,740.0,2558.0
2015-05-31 10:00:00+02:00,,774.0,759.0,2279.0
2015-05-31 11:00:00+02:00,,788.0,778.0,2518.0
2015-05-31 12:00:00+02:00,,710.0,770.0,2514.0
2015-05-31 13:00:00+02:00,,711.0,773.0,2444.0
2015-05-31 14:00:00+02:00,,712.0,761.0,2212.0
2015-05-31 15:00:00+02:00,,982.0,743.0,2298.0
2015-05-31 16:00:00+02:00,,991.0,742.0,2012.0
2015-05-31 17:00:00+02:00,,987.0,745.0,2070.0
2015-05-31 18:00:00+02:00,,1022.0,750.0,2005.0
2015-05-31 19:00:00+02:00,,607.0,748.0,1552.0
2015-05-31 20:00:00+02:00,,294.0,766.0,2023.0
2015-05-31 21:00:00+02:00,,0.0,840.0,3181.0
2015-05-31 22:00:00+02:00,,0.0,871.0,4209.0
2015-05-31 23:00:00+02:00,,0.0,815.0,2483.0
2015-06-01 00:00:00+02:00,,328.0,1021.0,2595.0
2015-06-01 01:00:00+02:00,,560.0,955.0,1058.0
2015-06-01 02:00:00+02:00,,1064.0,925.0,888.0
2015-06-01 03:00:00+02:00,,1414.0,894.0,702.0
2015-06-01 04:00:00+02:00,,1984.0,892.0,799.0
2015-06-01 05:00:00+02:00,,2049.0,878.0,846.0
2015-06-01 06:00:00+02:00,,2048.0,884.0,845.0
2015-06-01 07:00:00+02:00,,1757.0,939.0,1285.0
2015-06-01 08:00:00+02:00,,1565.0,970.0,1210.0
2015-06-01 09:00:00+02:00,,1201.0,994.0,1657.0
2015-06-01 10:00:00+02:00,,1001.0,1028.0,2650.0
2015-06-01 11:00:00+02:00,,379.0,1015.0,2560.0
2015-06-01 12:00:00+02:00,,133.0,1002.0,2406.0
2015-06-01 13:00:00+02:00,,131.0,1038.0,2160.0
2015-06-01 14:00:00+02:00,,446.0,1031.0,2366.0
2015-06-01 15:00:00+02:00,,578.0,1028.0,1879.0
2015-06-01 16:00:00+02:00,,577.0,1025.0,1673.0
2015-06-01 17:00:00+02:00,,544.0,1058.0,2559.0
2015-06-01 18:00:00+02:00,,44.0,1137.0,4566.0
2015-06-01 19:00:00+02:00,,0.0,1233.0,4872.0
2015-06-01 20:00:00+02:00,,0.0,1220.0,5377.0
2015-06-01 21:00:00+02:00,,0.0,1133.0,6162.0
2015-06-01 22:00:00+02:00,,0.0,1222.0,6509.0
2015-06-01 23:00:00+02:00,,170.0,1138.0,4643.0
2015-06-02 00:00:00+02:00,,141.0,1379.0,3432.0
2015-06-02 01:00:00+02:00,,1228.0,1342.0,2865.0
2015-06-02 02:00:00+02:00,,1856.0,1315.0,2498.0
2015-06-02 03:00:00+02:00,,2022.0,1310.0,2400.0
2015-06-02 04:00:00+02:00,,2018.0,1226.0,2390.0
2015-06-02 05:00:00+02:00,,1833.0,1285.0,2569.0
2015-06-02 06:00:00+02:00,,410.0,1308.0,2997.0
2015-06-02 07:00:00+02:00,,62.0,1328.0,5408.0
2015-06-02 08:00:00+02:00,,0.0,1381.0,6842.0
2015-06-02 09:00:00+02:00,,0.0,1421.0,6918.0
2015-06-02 10:00:00+02:00,,0.0,1429.0,6343.0
2015-06-02 11:00:00+02:00,,0.0,1405.0,4836.0
2015-06-02 12:00:00+02:00,,0.0,1406.0,4519.0
2015-06-02 13:00:00+02:00,,0.0,1418.0,4419.0
2015-06-02 14:00:00+02:00,,0.0,1394.0,4219.0
2015-06-02 15:00:00+02:00,,0.0,1408.0,4177.0
2015-06-02 16:00:00+02:00,,0.0,1376.0,3987.0
2015-06-02 17:00:00+02:00,,0.0,1382.0,4596.0
2015-06-02 18:00:00+02:00,,0.0,1451.0,5454.0
2015-06-02 19:00:00+02:00,,0.0,1478.0,7272.0
2015-06-02 20:00:00+02:00,,0.0,1482.0,6268.0
2015-06-02 21:00:00+02:00,,0.0,1426.0,5772.0
2015-06-02 22:00:00+02:00,,0.0,1427.0,6220.0
2015-06-02 23:00:00+02:00,,0.0,1397.0,5824.0
2015-06-03 00:00:00+02:00,,558.0,1469.0,4169.0
2015-06-03 01:00:00+02:00,,1065.0,1449.0,4049.0
2015-06-03 02:00:00+02:00,,1609.0,1442.0,4123.0
2015-06-03 03:00:00+02:00,,1644.0,1445.0,4149.0
2015-06-03 04:00:00+02:00,,1585.0,1552.0,4038.0
2015-06-03 05:00:00+02:00,,1011.0,1573.0,4031.0
2015-06-03 06:00:00+02:00,,378.0,1584.0,4486.0
2015-06-03 07:00:00+02:00,,0.0,1633.0,5488.0
2015-06-03 08:00:00+02:00,,0.0,1659.0,6897.0
2015-06-03 09:00:00+02:00,,0.0,1675.0,7311.0
2015-06-03 10:00:00+02:00,,0.0,1661.0,7015.0
2015-06-03 11:00:00+02:00,,0.0,1659.0,6903.0
2015-06-03 12:00:00+02:00,,0.0,1614.0,6591.0
2015-06-03 13:00:00+02:00,,0.0,1641.0,6419.0
2015-06-03 14:00:00+02:00,,0.0,1631.0,6016.0
2015-06-03 15:00:00+02:00,,0.0,1631.0,5883.0
2015-06-03 16:00:00+02:00,,1.0,1614.0,5945.0
2015-06-03 17:00:00+02:00,,74.0,1588.0,5938.0
2015-06-03 18:00:00+02:00,,5.0,1636.0,6712.0
2015-06-03 19:00:00+02:00,,0.0,1679.0,8339.0
2015-06-03 20:00:00+02:00,,0.0,1682.0,8832.0
2015-06-03 21:00:00+02:00,,0.0,1693.0,8462.0
2015-06-03 22:00:00+02:00,,0.0,1678.0,7914.0
2015-06-03 23:00:00+02:00,,0.0,1639.0,6545.0
2015-06-04 00:00:00+02:00,,189.0,1215.0,2229.0
2015-06-04 01:00:00+02:00,,843.0,1209.0,1431.0
2015-06-04 02:00:00+02:00,,1425.0,1168.0,1364.0
2015-06-04 03:00:00+02:00,,1858.0,1141.0,1482.0
2015-06-04 04:00:00+02:00,,2140.0,1126.0,1387.0
2015-06-04 05:00:00+02:00,,2038.0,1126.0,1367.0
2015-06-04 06:00:00+02:00,,1915.0,1175.0,1821.0
2015-06-04 07:00:00+02:00,,1552.0,1198.0,1827.0
2015-06-04 08:00:00+02:00,,1152.0,1235.0,2142.0
2015-06-04 09:00:00+02:00,,728.0,1276.0,3605.0
2015-06-04 10:00:00+02:00,,276.0,1276.0,3700.0
2015-06-04 11:00:00+02:00,,240.0,1292.0,3787.0
2015-06-04 12:00:00+02:00,,286.0,1344.0,4000.0
2015-06-04 13:00:00+02:00,,276.0,1332.0,3946.0
2015-06-04 14:00:00+02:00,,380.0,1287.0,3678.0
2015-06-04 15:00:00+02:00,,905.0,1242.0,2902.0
2015-06-04 16:00:00+02:00,,923.0,1240.0,2498.0
2015-06-04 17:00:00+02:00,,920.0,1240.0,2355.0
2015-06-04 18:00:00+02:00,,1085.0,1239.0,2459.0
2015-06-04 19:00:00+02:00,,356.0,1261.0,2513.0
2015-06-04 20:00:00+02:00,,30.0,1297.0,3587.0
2015-06-04 21:00:00+02:00,,0.0,1300.0,4324.0
2015-06-04 22:00:00+02:00,,0.0,1261.0,3805.0
2015-06-04 23:00:00+02:00,,54.0,1250.0,3343.0
2015-06-05 00:00:00+02:00,,662.0,1430.0,3182.0
2015-06-05 01:00:00+02:00,,774.0,1432.0,2786.0
2015-06-05 02:00:00+02:00,,917.0,1436.0,2685.0
2015-06-05 03:00:00+02:00,,933.0,1420.0,2759.0
2015-06-05 04:00:00+02:00,,1138.0,1416.0,2936.0
2015-06-05 05:00:00+02:00,,1065.0,1426.0,2795.0
2015-06-05 06:00:00+02:00,,621.0,1422.0,2986.0
2015-06-05 07:00:00+02:00,,46.0,1437.0,3294.0
2015-06-05 08:00:00+02:00,,0.0,1501.0,4397.0
2015-06-05 09:00:00+02:00,,0.0,1508.0,4939.0
2015-06-05 10:00:00+02:00,,0.0,1509.0,5074.0
2015-06-05 11:00:00+02:00,,0.0,1501.0,4774.0
2015-06-05 12:00:00+02:00,,46.0,1484.0,4932.0
2015-06-05 13:00:00+02:00,,55.0,1477.0,4881.0
2015-06-05 14:00:00+02:00,,56.0,1453.0,3998.0
2015-06-05 15:00:00+02:00,,51.0,1438.0,3742.0
2015-06-05 16:00:00+02:00,,9.0,1432.0,3875.0
2015-06-05 17:00:00+02:00,,0.0,1434.0,3784.0
